Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
12,48,4,42,303.4,252.1308346,0
11,92,5,38,481.7,370.0677543,0
16,8,5,34,55.4,39.80801578,0
6,86,4,42,271.9,215.1628801,0
18,80,3,44,793,635.398845,0
15,94,3,43,758.875,627.3353537,0
2,73,5,0,1,0.773736882,0
20,12,5,41,124,91.25092353,0
8,82,5,44,361.8,288.6777964,0
23,70,4,46,926.75,774.3418981,0
10,8,4,42,43,33.87277067,1
11,45,6,45,279.4375,218.0812602,0
26,88,4,45,1288,1037.158405,0
16,76,5,34,517.8,455.1796214,1
11,99,4,29,395.7625,278.3554646,0
20,80,6,26,521,400.687117,0
18,69,4,46,715.15,569.9617919,0
16,77,6,44,678.6,612.3270483,1
23,93,5,29,776.3875,612.6523354,0
11,94,3,30,388.75,317.4376735,0
21,89,6,23,538.3375,441.5404862,0
20,75,6,44,826,655.0854816,1
13,48,6,42,328.6,285.5560255,0
9,79,6,46,409.825,320.4192052,0
19,88,5,23,481.7,414.6760282,1
23,93,4,41,1097.2375,739.7517638,0
11,41,5,19,108.1125,89.55047199,1
17,53,6,40,451.5,339.8296988,1
16,91,6,43,783.6,669.376654,0
14,80,7,38,533,426.9641482,0
12,71,4,23,245.95,190.1146484,0
16,60,6,39,469,375.7946508,1
9,72,3,39,316.9,262.4748246,0
13,86,6,43,601.925,464.3418518,1
3,76,7,21,60.85,44.89768143,1
17,36,4,44,337.6,276.8256027,0
14,92,5,38,612.8,515.9188861,0
17,83,5,36,635.95,458.9235454,0
23,53,7,45,686.6875,537.0153279,1
20,73,4,33,603.25,482.0661047,0
6,85,5,44,281.5,236.7092249,0
10,85,5,12,128.5,94.26432365,0
17,44,3,43,403.05,267.9018273,0
18,79,4,39,694.225,488.3380344,0
17,90,5,43,823.375,743.5766159,0
19,85,5,39,788.3125,688.2448486,0
14,85,3,10,149.75,109.8149085,0
21,38,5,37,370.075,264.475571,0
11,44,3,36,218.8,156.8956332,0
20,88,5,46,1013,893.5537822,0
15,86,6,41,662.125,585.8197765,0
17,91,6,33,639.1375,521.5488932,0
19,82,4,39,760.525,611.5533866,0
13,88,5,21,301.3,239.4404283,0
11,87,5,44,527.35,409.5162629,0
12,91,3,45,615.25,417.2313039,0
19,74,5,43,756.725,596.9429849,0
15,76,6,36,514,436.0656052,1
23,9,4,40,104.5,83.62473419,0
10,55,4,40,276,198.2869763,0
14,93,7,41,668.275,525.6833833,1
4,76,5,42,160.6,132.6795721,1
25,74,4,44,1018.5,835.167683,0
16,48,5,10,97,82.40266042,0
22,85,5,38,889.25,687.4893639,0
2,87,4,42,92.35,76.5372769,0
21,91,5,45,1075.9375,893.4761328,0
17,46,6,37,362.675,262.5948428,0
10,73,5,21,192.625,157.2762957,0
19,77,5,0,1,0.83469811,0
11,81,3,43,479.9125,354.874326,0
19,96,5,32,730.6,580.2847903,0
18,50,3,45,507.25,435.0256586,0
17,88,5,35,655.5,566.2093603,0
19,78,6,37,686.425,562.1481223,0
10,96,4,34,409,348.8134292,0
10,84,5,40,421,328.8670473,0
17,96,4,43,878.2,724.6282464,0
24,97,7,37,1077.7,793.0200289,1
14,92,4,34,548.4,441.7386536,0
27,82,6,27,748.225,645.5332361,0
13,99,5,44,708.85,582.4874389,0
13,84,6,45,615.25,505.2172146,0
30,40,6,39,586,514.0809133,0
1,82,7,45,47.125,37.33385357,0
16,88,5,44,775.4,602.6865608,0
9,44,4,25,124.75,93.9123293,0
11,47,5,39,253.0375,185.9351656,0
13,82,4,42,560.65,497.6476885,0
21,84,5,0,1,0.730393554,0
10,73,6,30,274.75,230.7004916,0
12,12,6,45,82,60.03690782,1
11,81,5,22,246.025,201.9314552,1
17,53,7,46,519.075,384.1033875,0
16,42,5,39,328.6,281.7113245,0
10,86,7,33,355.75,254.6344703,0
17,71,4,45,679.9375,508.663058,0
11,82,3,21,237.775,200.8869671,0
17,47,3,0,1,0.722951717,0
16,77,7,42,647.8,552.5004814,0
2,45,5,35,40.375,33.67882544,1
8,83,5,43,357.9,298.4968857,0
23,89,3,39,998.9125,752.3735892,0
23,81,3,43,1002.3625,769.6852742,0
16,49,4,43,422.4,324.4724525,0
16,41,6,43,353.6,273.947099,0
8,83,5,44,366.2,277.5770295,0
10,47,5,32,189,138.5770446,0
19,81,4,40,770.5,630.0337293,0
16,76,6,41,624.2,464.3050437,0
11,79,4,33,359.4625,295.6535799,0
20,46,5,38,438,303.0352493,0
31,96,5,45,1675,1342.667547,0
16,48,5,45,433,328.1415451,1
10,82,5,46,472.5,367.6943817,0
10,86,4,44,474,372.2273024,0
15,84,4,40,631,549.8789052,0
10,43,4,38,205.25,179.1684508,0
30,85,4,41,1307.875,1011.163095,0
23,93,4,37,990.2875,875.3800996,0
12,82,6,44,542.2,476.4741444,0
15,49,5,46,423.625,335.8153728,0
10,36,4,36,163,130.8492556,0
22,38,4,42,439.9,364.7068683,0
13,76,5,44,544.4,398.7447876,0
17,89,5,34,644.025,555.7938365,0
6,94,4,41,290.05,258.6700122,0
15,66,4,46,570.25,425.0236094,0
18,92,6,37,766.9,619.4521443,0
19,80,5,34,647,537.6573532,0
17,102,5,30,651.25,519.8654167,0
25,67,6,37,775.6875,656.8677001,0
19,50,4,31,369.125,284.2118008,0
13,66,7,21,226.225,162.9752612,0
15,90,5,40,676,535.8292669,0
14,47,6,46,379.35,326.4736713,0
22,100,6,26,716,506.7509823,0
4,36,4,20,37,31.8381698,0
26,96,3,44,1373.8,1067.278011,0
27,90,6,36,1094.5,832.6819313,0
10,51,6,23,147.625,109.3016666,0
12,83,6,42,523.9,414.8436314,1
16,89,4,39,695.2,538.0531995,0
15,104,4,44,859,670.6364212,0
14,51,6,42,375.85,306.3208286,1
9,76,6,40,343,243.9257215,0
20,89,5,37,824.25,603.9611708,0
15,89,5,41,685.1875,536.6737864,0
22,80,7,41,903,775.615678,0
12,82,6,28,345.4,271.0686007,0
13,80,6,15,196,171.4083155,1
13,69,5,42,471.925,396.871034,0
9,68,6,15,115.75,92.85261072,0
20,33,6,40,331,250.0525391,0
31,41,6,41,652.3875,486.7121755,0
17,49,5,45,469.5625,361.6968304,0
17,83,3,37,653.5875,542.2603879,0
12,84,3,45,568,462.4597785,0
12,41,5,43,265.45,218.8412894,0
8,79,4,13,103.7,79.28002252,1
12,67,8,43,433.15,340.598546,1
12,81,4,43,523.45,388.9781111,0
16,81,4,43,697.6,503.8235174,0
15,93,5,19,332.3125,267.6345566,0
21,79,6,44,913.45,777.6236054,0
9,83,4,7,66.3625,49.42819355,0
13,75,4,32,391,322.2375507,0
4,80,5,43,173,138.9223154,0
6,73,5,46,252.85,205.5759905,1
14,98,5,33,566.95,457.29517,0
16,85,5,30,511,391.4314646,0
14,65,7,40,456,363.6199359,1
16,71,5,46,654.2,531.0051172,0
11,43,8,30,178.375,146.6120809,0
11,37,5,46,235.025,188.8128689,0
10,46,5,46,265.5,181.9888256,0
18,6,5,29,40.15,31.45177283,1
12,11,3,10,17.5,12.61090636,0
6,94,5,43,304.15,257.5413678,1
18,83,4,39,729.325,568.3786744,0
26,34,4,45,498.25,387.2601784,0
15,95,5,43,766.9375,678.7173972,0
22,85,6,38,889.25,716.6653302,0
14,88,5,33,509.2,416.3405258,0
8,92,4,34,313.8,256.2950177,0
11,83,4,29,331.9625,264.9436101,1
1,30,5,43,17.125,14.91613004,0
19,93,4,44,972.85,770.9525232,0
19,68,5,43,695.45,586.9302786,0
6,82,5,39,240.85,181.5952596,0
14,68,4,45,536.5,443.9580275,0
0,75,6,27,1,0.822514961,0
19,90,4,39,834.625,691.5067612,0
13,96,4,34,531.4,407.2635659,0
12,87,5,41,536.05,500.8006368,0
18,45,3,34,345.25,239.0354093,0
30,51,6,30,574.75,425.207684,0
11,89,7,42,514.975,410.2772728,1
20,99,4,44,1090,914.5403096,0
14,41,5,28,201.9,158.7336563,0
10,33,5,45,186.625,154.9252333,0
18,85,7,46,880.75,777.0872463,0
13,48,4,36,281.8,219.0151107,0
13,8,4,0,1,0.859255165,1
19,80,4,44,837,616.4733732,0
14,10,4,30,53.5,41.57227314,0
13,46,4,37,277.575,200.645261,0
15,85,6,45,718.1875,564.1236778,0
10,67,4,46,386.25,272.7438644,0
24,77,4,32,740.2,591.855422,1
31,81,4,38,1193.725,940.9846706,0
11,71,4,35,342.6875,257.4633563,0
31,49,7,29,551.6375,442.4818244,0
14,77,4,45,607.375,537.8861104,0
23,75,4,35,755.6875,579.6141574,0
20,41,5,41,421.25,324.9529174,0
7,81,5,44,312.85,244.0527162,0
14,43,5,40,302,234.7307724,0
15,58,4,44,479.5,397.8183263,0
0,73,6,42,1,0.801526682,1
14,83,8,37,538.425,434.4508889,0
8,73,3,44,322.2,264.8651671,0
22,79,6,44,956.9,790.0008894,0
1,86,6,41,45.075,35.8359062,0
11,84,4,45,520.75,428.4955974,0
20,87,5,26,566.5,475.060767,0
2,12,5,38,12.4,9.425668292,1
16,3,5,25,16,12.33673346,0
6,94,6,44,311.2,243.9323095,0
11,42,6,34,197.35,169.3532783,1
22,35,2,46,443.75,382.8231915,0
30,77,5,32,925,854.2728041,0
9,93,5,44,461.35,380.2369364,0
25,38,6,40,476,391.0386089,0
14,71,5,18,224.65,185.948611,1
16,73,6,32,468.2,388.3537667,0
16,91,4,40,729,554.0893863,0
21,75,6,13,256.9375,168.7312833,0
12,80,5,40,481,375.1032165,0
12,98,5,42,618.4,451.9363914,0
12,86,4,41,529.9,467.4638731,0
22,79,5,18,392.05,293.5926961,0
17,69,3,41,602.1625,425.3364951,0
13,59,5,15,144.8125,117.7981001,1
13,5,6,45,37.5625,29.13794111,1
14,73,4,45,575.875,489.2831313,0
17,83,4,33,583.0375,394.5776567,0
17,80,3,32,545,447.2775167,0
11,67,6,46,424.775,355.9048575,0
13,85,5,30,415.375,318.2799279,0
17,82,6,44,767.7,579.3591564,0
13,70,5,36,410.5,331.2209945,0
10,80,4,23,231,183.589089,0
26,78,5,44,1116.4,863.3421991,0
16,79,4,44,696.2,546.2098325,0
15,80,4,29,436,322.4710238,0
13,88,4,44,630.2,563.6466135,0
19,92,5,43,940.55,737.6811935,0
16,88,6,44,775.4,597.4878755,0
10,89,4,39,434.875,379.5809109,0
24,87,6,24,627.4,547.7500736,0
22,67,6,40,738,625.4404179,0
22,83,4,33,754.225,623.2663937,0
15,39,6,38,278.875,246.5356204,0
29,93,4,25,843.8125,604.8920476,0
31,76,3,45,1326.25,1029.614751,0
18,62,5,45,628.75,494.5583392,0
20,90,3,38,856,694.3038024,0
14,82,7,39,560.65,439.766841,0
16,86,4,39,671.8,456.3465324,0
12,46,4,43,297.7,215.4710066,0
18,94,6,35,741.25,567.6103518,0
11,41,4,42,237.775,182.4475389,0
9,101,6,30,341.875,285.4925058,0
8,88,5,46,405.8,339.2983828,0
20,97,6,32,777,628.9393931,0
16,89,5,44,784.2,641.6463479,0
15,58,5,42,457.75,357.9553601,0
14,86,4,46,693.3,518.2828144,0
11,44,5,46,279.3,226.0533244,0
13,46,6,28,210.3,164.6516525,0
12,51,4,41,314.65,238.3112143,0
16,105,4,31,652,495.6269063,0
9,84,6,46,435.7,407.7054995,0
18,77,6,46,797.95,655.26415,0
21,63,5,41,679.0375,565.7172708,0
18,88,4,43,852.4,669.9918233,0
20,79,7,40,791,627.3525132,1
11,50,5,41,282.875,212.7343765,0
9,55,5,36,223.75,170.5676241,0
18,95,2,44,941.5,719.4560782,0
12,75,5,17,192.25,168.9982073,0
12,35,8,28,148,124.1979244,1
13,82,4,45,600.625,517.5552179,0
23,71,5,40,817.5,624.1457139,0
2,91,5,39,89.725,67.41541494,0
15,90,6,45,760.375,654.3317827,0
14,58,6,37,376.55,295.4499222,0
13,90,6,38,556.75,422.5890812,1
16,80,5,38,609,469.8020503,0
17,78,4,44,730.3,567.075408,0
13,91,5,45,666.4375,532.899268,0
12,37,6,35,195.25,142.606767,1
19,56,5,39,519.7,423.3003811,0
10,86,6,39,420.25,313.8331467,0
22,78,5,42,901.9,777.218156,0
10,35,5,46,202.25,166.4581619,0
15,52,6,13,127.75,108.3940573,0
30,85,4,38,1212.25,1031.381131,0
14,60,5,29,305.5,236.5491475,0
16,67,5,24,322.6,240.0139385,0
18,43,7,42,407.35,343.4141009,0
15,82,5,40,616,491.8040051,0
13,88,7,30,430,360.6815722,0
23,80,5,43,990,802.8200205,0
8,82,6,44,361.8,311.7855417,0
16,71,6,32,455.4,341.5571227,0
11,73,6,39,392.4625,349.2314859,0
11,73,4,42,422.575,302.7561346,0
10,76,7,31,295.5,235.3776598,1
13,1,5,45,8.3125,5.746361805,0
19,69,5,40,656.5,494.84883,1
18,44,6,42,416.8,332.0268604,0
12,91,6,41,560.65,434.1610106,0
10,82,5,37,380.25,320.6872308,0
25,87,6,29,789.4375,675.9855963,0
11,89,4,43,527.2125,421.4550496,0
15,31,5,42,245.125,208.941731,1
10,86,5,41,441.75,336.0087815,0
18,38,5,27,231.85,195.3441764,0
12,94,6,37,522.7,449.5757261,1
18,83,6,39,729.325,554.1568247,0
11,48,5,29,192.4,143.4524403,1
0,63,4,42,1,0.845103026,1
13,96,4,42,656.2,453.7810842,0
6,90,6,45,304.75,248.5034954,0
14,10,5,33,58.75,47.12888323,0
19,41,5,41,400.2375,287.2404005,1
14,90,5,22,347.5,283.7992963,0
1,34,5,28,12.9,9.989489657,0
26,5,5,36,59.5,45.32196311,1
24,95,4,22,628,477.9397045,0
22,81,7,36,802.9,659.1281429,0
14,79,5,0,1,0.832815581,0
14,89,5,34,530.55,431.0060536,0
14,88,5,41,632.4,485.4734367,0
7,91,5,41,327.4625,234.2989812,0
20,96,6,45,1081,950.523782,0
14,8,4,16,23.4,19.26944083,0
14,72,4,43,542.8,459.9560987,0
16,48,6,43,413.8,334.2276318,0
10,72,6,46,415,328.1276112,0
13,42,5,44,301.3,241.2279387,0
23,97,5,42,1172.275,984.9888903,0
18,40,3,37,334,294.2351605,0
12,106,4,43,684.7,528.1624496,0
17,35,4,41,305.9375,268.5452889,0
1,82,5,39,40.975,31.9090995,1
17,96,4,45,919,692.46254,0
14,83,4,31,451.275,352.867165,0
26,80,5,21,547,416.0186927,0
21,89,5,38,888.775,740.9592355,0
22,85,5,41,959.375,758.225369,0
16,44,6,44,388.2,298.2364689,0
23,86,5,36,891.1,688.262981,0
9,76,5,44,377.2,308.6244649,0
14,75,5,32,421,294.8792188,0
12,80,5,35,421,367.2966107,0
14,72,4,28,353.8,270.4504816,0
6,83,6,42,262.45,202.923755,1
19,79,6,40,751.5,725.1554909,0
14,78,5,41,560.65,447.3164962,0
19,93,7,22,486.925,384.7390667,0
15,82,4,41,631.375,498.8023678,1
17,76,4,34,550.1,498.9804623,0
18,90,4,31,628.75,497.6522112,0
15,75,4,31,436.9375,314.0234785,0
9,45,3,45,228.8125,190.3428182,0
14,99,6,43,745.975,598.0267039,0
18,73,6,46,756.55,607.3852322,1
13,74,4,23,277.575,236.4317603,0
9,81,5,38,347.275,271.9942096,0
23,49,4,27,381.3625,311.6242287,0
23,35,5,41,413.5625,306.7329172,0
15,95,6,30,535.375,443.1840193,1
17,33,2,45,316.5625,254.7722587,0
11,98,4,41,553.475,430.121905,0
15,36,5,45,304.75,235.1488404,0
13,87,5,38,538.225,431.5222506,0
23,48,6,13,180.4,141.2626626,1
13,11,6,30,54.625,38.01903016,0
16,58,3,38,441.8,382.3174887,0
19,43,6,26,266.525,203.1053363,0
18,74,5,35,583.75,471.7432545,0
28,98,5,44,1510.2,1292.430805,0
14,84,5,33,486.1,375.812648,0
17,87,5,25,463.1875,378.2169821,0
9,91,5,43,441.2125,376.4582926,0
9,83,3,46,430.525,338.1992887,0
5,74,4,44,204.5,153.162691,0
9,79,6,40,356.5,293.3328725,0
13,52,6,34,288.3,241.1693501,0
31,51,6,45,890.3125,669.6861152,0
20,81,4,26,527.5,442.798981,0
28,85,4,41,1220.75,1060.585867,0
9,87,7,43,421.8625,327.0624497,0
11,45,5,43,267.0625,229.8361741,0
17,87,3,25,463.1875,352.9595975,0
13,82,6,44,587.3,527.926019,1
12,60,6,16,145,122.1143616,0
17,55,4,31,363.3125,294.886199,0
7,40,5,46,162,123.2893736,0
23,43,5,27,334.7875,272.4944208,0
28,84,4,29,853.6,603.8919903,0
23,99,3,40,1139.5,905.9992249,0
19,83,5,46,907.775,707.8158218,0
12,77,6,32,370.6,303.3496675,0
18,74,7,45,750.25,631.0275568,1
10,82,4,41,421.25,361.9236007,0
11,94,5,45,582.625,472.2079908,0
10,79,5,29,287.375,244.5581069,0
15,88,6,27,446.5,347.749988,0
15,39,6,13,96.0625,83.73314991,0
15,92,5,42,725.5,575.6890915,0
25,96,2,44,1321,1063.677849,0
20,88,7,36,793,585.3073727,1
13,96,4,20,313,262.433814,0
11,48,5,46,304.6,243.6976927,0
19,103,3,45,1101.8125,913.916792,0
13,53,6,45,388.5625,303.1764537,0
19,91,7,39,843.8875,683.1078628,0
27,95,5,36,1155.25,945.150574,1
10,79,4,46,455.25,362.4910548,0
16,50,6,31,311,246.8104333,0
3,39,5,34,50.725,42.6713638,0
18,84,4,45,851.5,673.3472968,0
13,45,5,44,322.75,258.5315992,0
16,89,7,45,802,597.2398367,1
10,78,6,36,352,266.1172984,0
16,92,6,43,792.2,677.638167,1
16,94,5,35,659,530.8635883,0
21,84,4,29,640.45,561.3791885,0
15,80,4,37,556,452.0402453,0
16,93,5,32,596.2,455.6745175,0
14,87,4,31,472.975,364.1223297,0
13,43,5,45,315.4375,251.9902713,0
21,88,5,41,948.1,754.8803787,0
9,78,5,43,378.325,284.7024826,0
1,82,5,44,46.1,32.97070695,0
14,77,6,43,580.425,473.0759381,0
13,99,5,38,612.325,460.2527765,0
26,43,6,38,532.05,378.5416585,1
18,41,4,25,231.625,204.3794981,0
10,81,5,45,456.625,385.1105764,0
11,12,6,37,62.05,44.28414228,1
11,93,5,46,589.225,430.1967951,0
17,84,6,35,625.75,520.8713883,0
13,47,4,45,344.6875,273.5748276,0
11,69,6,39,371.0125,297.8582477,0
18,92,3,35,725.5,641.3714632,0
11,57,5,44,345.85,301.6410034,0
31,85,4,36,1186.75,1037.395719,0
29,57,5,37,765.5125,597.8143671,0
22,37,6,42,428.35,369.3150769,0
10,84,7,42,442,354.9077976,1
23,83,5,42,1003.225,828.1706973,0
25,52,4,34,553.5,408.4526501,0
11,94,5,43,556.775,431.4216669,0
16,75,6,15,226,167.0089829,0
5,43,5,43,116.5625,91.80525888,0
6,88,6,41,271.6,229.9827913,0
16,48,5,45,433,365.7349263,0
14,85,4,45,670.375,539.7487227,0
26,82,4,35,933.75,798.2487997,1
15,80,6,45,676,536.8080498,0
21,83,6,38,828.925,673.1855499,0
17,82,7,18,314.65,233.5204535,0
20,45,4,24,271,226.8457441,0
15,78,3,28,410.5,346.4744648,0
15,82,5,46,708.25,518.4308161,1
11,87,5,25,300.0625,232.7291341,0
28,65,5,35,797.25,648.0349357,0
24,77,4,35,809.5,640.3994245,1
17,14,3,36,108.1,77.58917918,1
10,87,5,37,403.375,332.633314,1
19,89,5,39,825.3625,658.9262967,0
18,88,6,43,852.4,688.2938027,1
2,81,7,0,1,0.731682412,0
21,70,6,40,736,588.6419905,0
26,78,5,44,1116.4,760.9997002,1
31,88,7,42,1433.2,1035.181362,0
0,88,6,45,1,0.822665555,1
25,81,6,44,1114.75,882.5834131,0
7,48,5,40,169,144.3523206,0
21,48,4,39,492.4,430.0367988,0
20,76,4,46,875,626.8757069,0
15,91,6,45,768.8125,564.1562391,0
17,84,4,40,715,594.9695127,0
0,75,5,43,1,0.841895152,1
10,89,5,38,423.75,347.3759986,1
10,66,4,45,372.25,278.1005627,0
17,50,6,26,277.25,215.3541752,0
17,80,5,36,613,480.3143203,1
13,8,5,42,55.6,44.38238751,1
24,71,4,45,959.5,693.6186155,0
15,94,6,37,653.125,532.4933295,1
16,41,6,27,222.4,185.7221049,0
12,96,5,38,548.2,439.4471767,0
10,86,6,40,431,348.2259273,1
27,43,6,43,625.0375,513.4272431,0
12,94,4,42,593.2,474.4346135,0
17,78,6,43,713.725,545.5038832,0
17,94,4,46,919.85,727.4078778,0
12,75,6,27,304.75,238.5943825,0
10,68,4,38,324,234.7373168,0
29,91,4,23,759.7125,596.0202783,0
9,89,4,22,221.275,184.6854749,0
13,99,5,41,660.5875,509.5369235,0
10,40,5,42,211,156.9736172,0
25,76,5,45,1069.75,894.8474083,0
16,44,5,43,379.4,332.9245867,0
12,69,3,12,125.2,97.10497332,0
15,94,4,41,723.625,605.3940101,0
12,49,6,44,324.4,281.9934811,0
26,53,4,31,534.975,470.3007519,0
24,49,6,44,647.8,547.02737,0
25,100,5,36,1126,865.667695,0
11,75,6,43,444.4375,332.1810022,1
16,85,6,42,715,545.7359595,0
9,85,4,33,316.5625,250.5282809,0
13,49,5,24,192.1,166.2663929,0
18,85,5,40,766,613.4653397,0
21,93,4,46,1123.975,887.1321214,0
10,40,7,36,181,140.6686795,0
9,43,5,38,184.825,144.6615539,0
9,79,7,35,312.0625,247.4764359,1
22,77,4,45,953.875,841.5056901,1
18,42,6,39,369.55,291.3723772,0
15,55,6,44,454.75,328.3592372,0
25,88,5,42,1156,884.226339,0
19,84,6,33,659.35,511.5678526,0
5,93,5,41,239.3125,192.2989725,0
13,76,5,43,532.05,472.1023642,0
14,90,5,42,662.5,514.4161851,0
17,50,4,46,489.75,392.3159761,0
21,78,5,39,799.525,642.7823604,1
14,86,5,44,663.2,569.6128994,0
18,34,7,42,322.3,264.5874405,0
19,93,5,40,884.5,715.6981977,0
18,48,4,45,487,385.0820748,0
13,44,4,40,287,213.9678307,0
11,97,5,44,587.85,429.8764379,0
17,86,5,42,768.55,617.6055637,0
9,85,4,41,393.0625,327.2417896,0
7,43,5,32,121.4,87.48226698,0
10,50,5,37,232.25,198.9346287,0
11,81,5,27,301.7125,258.0626622,0
13,74,6,41,494.025,407.5716879,0
7,48,5,37,156.4,133.6950642,1
11,48,5,35,232,176.1131813,0
17,87,4,42,777.475,618.3524377,0
21,41,5,19,205.4875,175.898173,0
21,85,4,37,826.5625,671.1282236,0
23,92,3,45,1191.25,978.4484781,0
2,34,4,22,19.7,15.73079441,1
26,85,6,44,1216.5,917.8483024,0
11,87,5,41,491.4625,417.2231624,1
18,94,6,39,825.85,644.6581738,0
18,92,4,46,953.2,772.3370385,0
14,69,5,21,254.575,195.3382737,0
12,73,6,42,460.9,335.679073,0
29,36,5,35,457.75,305.9542369,0
21,85,7,15,335.6875,252.9524886,0
15,84,4,19,300.25,264.2074541,0
17,46,5,46,450.65,357.5415902,0
7,58,5,44,224.3,183.4281429,0
31,27,6,31,325.3375,271.8577785,1
9,10,5,41,47.125,36.50353893,0
12,75,5,38,428.5,320.8754823,0
29,87,5,24,757.9,599.6987964,0
16,86,4,22,379.4,299.7655879,0
8,81,5,40,325,288.7878755,1
14,75,4,36,473.5,388.1182327,0
11,83,5,5,58.0625,43.20313472,0
11,84,5,39,451.45,381.2861942,0
12,81,4,44,535.6,439.3067066,0
15,96,5,44,793,619.1092094,0
16,80,5,45,721,539.668229,0
13,46,6,46,344.85,275.7143981,0
17,79,5,44,739.65,591.3752764,1
19,83,5,45,888.0625,797.6962617,0
11,38,4,44,230.9,207.2649944,0
10,84,4,26,274,209.1909661,0
25,50,5,42,657.25,553.2000835,0
18,49,6,40,442,379.901278,0
16,65,5,20,261,219.8047675,1
22,65,6,18,322.75,261.8119191,0
28,82,4,35,1005.5,734.4734655,0
22,50,4,43,592.25,420.5343508,0
24,12,6,40,145,133.1877647,0
9,80,6,46,415,361.8378679,0
4,89,5,40,179,134.4268505,0
0,6,5,45,1,0.826286343,0
14,43,5,29,219.225,164.2053667,1
2,105,5,40,106,82.67088755,0
11,82,7,45,508.375,409.4996174,0
18,43,5,43,417.025,335.2235259,0
14,67,4,45,528.625,383.1287722,0
8,95,4,44,419,301.9176096,0
14,84,5,40,589,455.5485736,0
12,90,5,45,608.5,472.3723074,0
16,94,4,25,471,390.8561336,0
19,81,3,29,558.8875,476.8809699,0
13,73,5,29,345.0125,267.422926,0
13,49,5,46,367.275,290.322278,0
18,96,7,25,541,436.2702865,1
10,95,4,15,179.125,148.5217609,0
28,85,4,44,1310,1038.93563,0
21,80,3,25,526,381.8622887,0
30,32,3,45,541,434.8392291,0
16,87,6,41,714.4,577.1495587,0
10,73,5,18,165.25,129.7021928,0
15,73,6,43,589.5625,476.282746,1
17,80,6,28,477,377.7852899,0
2,82,6,17,35.85,31.66640987,1
17,42,4,42,375.85,287.3720294,1
6,83,3,38,237.55,179.0361932,0
7,86,5,31,234.275,182.7239371,0
14,41,6,40,288,229.9669623,1
9,88,5,41,406.9,319.267748,0
13,46,7,41,307.475,245.3116716,0
30,42,5,45,709.75,573.6352774,0
10,88,7,45,496,423.8546629,0
14,57,4,38,380.05,319.9966552,0
13,68,4,44,487.2,351.4508557,0
10,75,7,34,319.75,257.2417922,0
14,94,6,46,757.7,619.7001656,1
31,87,5,46,1551.775,1296.102369,1
18,90,5,42,851.5,733.1990255,0
13,79,4,3,39.5125,31.35428718,0
14,45,5,44,347.5,285.8515767,0
20,47,5,42,494.5,385.2713274,0
9,48,6,45,244,189.0489158,0
12,69,5,41,425.35,336.7201296,0
24,104,3,12,375.4,283.8213212,0
17,57,6,30,364.375,320.6411509,0
13,84,4,38,519.7,406.2050161,0
2,89,6,42,94.45,77.65883568,0
14,85,5,15,224.125,175.4231339,1
12,8,5,43,52.6,43.5418671,1
12,69,3,29,301.15,220.7672885,0
9,84,4,46,435.7,376.2695721,0
11,80,7,44,485,428.8562554,1
13,100,4,40,651,472.7051555,1
14,76,4,26,346.8,283.0073395,0
23,85,5,39,954.0625,742.7990607,1
14,65,6,25,285.375,228.028192,0
13,10,7,36,59.5,48.93622154,0
7,90,4,40,316,253.0176242,0
19,82,5,34,663.15,566.8487872,0
21,44,7,23,266.65,225.1512565,1
14,85,4,44,655.5,479.2922701,0
28,92,5,37,1192.4,931.5726828,0
21,94,3,35,864.625,722.9429089,0
9,44,4,43,213.85,173.9227127,0
17,90,5,35,670.375,522.4034126,0
12,71,5,33,352.45,283.3472091,0
17,80,1,28,477,364.728763,0
14,85,5,46,685.25,570.3321192,0
12,10,4,45,68.5,47.43914302,0
17,42,5,6,54.55,40.30998182,0
15,84,5,36,568,462.838716,0
19,36,6,41,351.55,262.2350645,0
14,91,4,20,319.5,263.0422441,1
10,74,6,11,102.75,85.70018235,0
18,44,5,11,109.9,86.9661443,0
13,79,4,34,437.475,310.6160772,0
10,81,5,37,375.625,296.908887,0
14,97,4,44,747.9,561.0039744,0
4,86,3,43,185.9,149.1317003,0
19,71,3,43,726.0875,616.4202097,0
12,99,5,30,446.5,358.6966357,0
18,7,4,41,65.575,52.44884689,0
29,76,6,42,1158.1,899.6373572,0
29,77,5,21,587.1625,502.2442794,0
11,79,4,35,381.1875,324.6528507,0
16,82,7,40,657,505.6829911,0
14,30,5,46,242.5,201.5231328,1
14,38,6,42,280.3,221.5711281,0
2,95,6,45,107.875,89.72274411,0
18,42,6,46,435.7,362.0817247,0
24,94,5,0,1,0.66700884,0
12,75,5,29,327.25,254.174032,1
15,83,5,36,561.25,445.6840238,0
1,57,6,46,33.775,27.54229028,0
31,51,5,46,910.075,750.1035883,0
10,78,5,21,205.75,164.5816819,1
7,87,5,38,290.275,239.7698638,1
23,99,5,34,968.725,777.0139934,0
15,88,5,41,677.5,543.7094613,0
12,44,6,45,298,241.4395449,0
14,14,5,46,113.7,89.28668808,1
23,57,5,43,705.6625,491.226651,0
13,40,5,32,209,166.6849536,0
13,31,5,39,197.4625,149.2704308,0
10,89,5,37,412.625,354.2647391,0
15,81,7,36,547.75,446.7721399,0
12,83,4,39,486.55,382.45898,0
